rectype,qno,final,samptyp,lifecyc,hhsize,hhnumwkr,hhnumveh,veh_av,veh_wkr,ldrvnum,hinccat1,hinccat2,hinccat3,hmcnty,hmcity,hmzip,hmtaz,hmtract,region,areacty2,hh_uga,chmarea,chmarea2,chmtenur,chmtype,chmage,chmyear,prevcnty,prevcity,prevzip,prevtaz,phmarea,phmarea2,phmtenur,phmtype,phmage,phmyear,pmove3,hhvtype1,hhvehyr1,hhvtype2,hhvehyr2,hhvtype3,hhvehyr3,hhvtype4,hhvehyr4,hhvtype5,hhvehyr5,hhvtype6,hhvehyr6,hhvtype7,hhvehyr7,hhvtype8,hhvehyr8,hhvtype9,hhvehyr9,hhvtyp10,hhvehy10,diary,gps,tyear,month1,month2,daymo1,daymo2,travdate,expfac2
1,13990,1,2,5,1,0,2,1,3,1,1,1,1,1,BURIEN,98146,349,26700,3,2,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1991,5,1998, , , , , , , , , , , , , , , , ,1, ,2006,5,5,3,4,3,247.9
1,13998,1,2,8,3,0,2,1,3,2,5,5,2,3,TACOMA,98418,715,61900,5,0,1,1,3,1,5,2,3,3,GIG HARBOR,98335,832,2,1,1,1,7,7,98,1,2000,1,1997, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,240.35
1,14002,1,2,5,1,0,3,1,3,1,4,4,2,1,SEATAC,98188,370,28402,3,2,1,1,1,1,1,7,7, , , , , , , , , , , ,1,1979,1,1988,1,1993, , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,185.08
1,14003,1,2,7,2,2,1,0,2,2,7,7,3,1,SEATTLE,98116,173,9702,1,1,1,1,1,1,1,7,5,1,SEATTLE,98105,61,1,1,2,2,98,1,33,1,2002, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,118.67
1,14005,1,2,4,1,1,1,1,4,1,3,3,1,1,SEATTLE,98122,150,8600,1,1,1,1,2,2,5,7,3,2,BREMERTON,98312,885,1,1,1,1,7,5,3,2,2001, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,167.72
1,14006,1,2,4,1,1,1,1,4,1,6,6,2,1,SEATTLE,98115,33,2600,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,2002, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,94.76
1,14008,1,2,1,3,1,2,1,4,2,8,8,3,1,SEATTLE,98103,22,1700,1,1,1,1,1,2,1,98,1,1,SEATTLE,98117,45,1,1,2,2,99,1,42,1,1990,2,1992, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,108.69
1,14015,1,2,2,4,3,5,1,3,3,12,11,4,1,SHORELINE,98155,222,20401,1,2,1,1,3,1,1,7,6, , , , , , , , , , , ,3,2001,4,9999,1,9999,1,1946,3,1978, , , , , , , , , , ,1, ,2006,4,4,25,26,2,492.64
1,14016,1,2,5,1,0,1,1,3,1,18,7,3,1,MERCER ISLAND,98040,305,24400,2,2,1,2,2,1,5,6,5,1,MERCER ISLAND,98040,308,2,1,1,1,6,7,1,1,2000, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,136.77
1,14017,1,2,5,1,0,1,1,3,1,4,4,2,1,BELLEVUE,98005,284,23601,2,2,1,1,2,1,1,7,7, , , , , , , , , , , ,1,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,280.59
1,14026,1,2,5,1,0,2,1,3,1,1,1,1,1,SEATTLE,98103,63,4600,1,1,1,2,1,1,1,7,7, , , , , , , , , , , ,2,1993,1,1992, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,279.55
1,14027,1,2,1,3,2,2,1,3,2,16,11,4,1,SEATTLE,98112,89,6200,1,1,1,1,1,1,1,7,2,1,SEATTLE,98112,92,1,1,1,1,7,5,2,1,1987,1,1997, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,140.8
1,14040,1,2,8,2,1,3,1,4,2,1,1,1,1,RENTON,98055,336,26002,3,2,1,2,1,1,1,7,7, , , , , , , , , , , ,4,1985,2,2000,1,1995, , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,411.56
1,14041,1,2,5,1,0,1,1,3,1,6,6,2,1,SEATTLE,98199,76,5600,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,2006, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,79.73
1,14047,1,2,7,2,0,3,1,3,2,18,8,3,1,SEATTLE,98116,174,9800,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,1,2000,3,1999,1,1990, , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,95.24
1,14053,1,2,5,1,0,1,1,3,1,2,2,1,1,SEATTLE,98103,36,2800,1,1,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1989, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,210.08
1,14060,1,2,7,2,2,1,1,2,1,7,7,3,1,SEATTLE,98112,88,6200,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,1982, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,118.67
1,14064,1,2,2,3,2,2,1,3,2,14,11,4,1,SEATTLE,98106,205,11300,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,3,2003,1,1993, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,136.05
1,14071,1,2,8,2,1,2,1,4,2,3,3,1,1,SEATTLE,98115,29,2200,1,1,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1993,1,9998, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,204.65
1,14079,1,2,6,2,1,1,0,4,2,5,5,2,1,BELLEVUE,98008,278,23202,2,2,1,2,2,2,5,7,1, , , , ,2,2,2,5,7,2,5,1,1999, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,2389.55
1,14091,1,2,7,2,0,1,0,3,2,10,10,3,1,SEATTLE,98101,131,8100,1,1,1,1,3,1,5,7,5,1,BURIEN,98166,362,2,1,1,1,7,6, ,1,1997, , , , , , , , , , , , , , , , , , ,1, ,2006,6,6,1,2,4,98.54
1,14092,1,2,7,2,2,1,0,2,2,17,3,1,1,SEATTLE,98108,346,26400,1,1,1,1,3,2,5,99,4,1,SEATTLE,98119,100,1,3,2,5,99,5,43,1,2000, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,786.26
1,14094,1,2,4,1,1,1,1,4,1,4,4,2,1,SEATTLE,98133,8,600,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,3,1992, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,156.13
1,14104,1,2,4,1,1,0,0,4,1,5,5,2,1,SEATTLE,98103,74,5400,1,1,1,1,3,1,5,7,5,1,SEATTLE,98105,71,1,3,2,5,4,2, , , , , , , , , , , , , , , , , , , , , ,1, ,2006,6,6,5,6,1,178.96
1,14111,1,2,2,4,2,1,0,2,2,12,11,4,1,SEATTLE,98108,182,10000,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,1,1994, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,146.63
1,14116,1,2,7,2,2,2,1,3,2,7,7,3,1,FEDERAL WAY,98003,412,30003,3,2,1,2,1,1,1,7,7, , , , , , , , , , , ,3,2000,1,1986, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,258.52
1,14120,1,2,4,1,1,1,1,4,1,99,9,3,1,SEATTLE,98125,3,200,1,1,1,2,1,1,1,99,2,1,SEATTLE,98115,26,2,3,2,5,7,3,7,1,1990, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,82.78
1,14124,1,2,8,2,0,2,1,3,2,10,10,3,1,SEATTLE,98133,6,402,1,1,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1991,1,1997, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,93.15
1,14134,1,2,8,2,0,1,0,3,2,5,5,2,1,KIRKLAND,98034,255,22203,2,2,1,1,2,1,5,7,2, , , , ,2,2,1,5,7,2,27,1,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,371.28
1,14150,1,2,2,3,1,1,0,4,3,16,11,4,1,SEATTLE,98112,89,6200,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,1995, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,139.11
1,14154,1,2,1,3,1,1,1,4,2,3,3,1,1,SEATTLE,98118,186,10300,1,1,1,2,3,1,1,7,5,1,SEATTLE,98118,186,1,3,2,5,7,3,8,1,1997, , , , , , , , , , , , , , , , , , ,1,1,2006,4,4,27,28,4,245.5
1,14157,1,2,1,3,2,3,1,3,2,14,11,4,1,SEATTLE,98115,33,2600,1,1,1,1,1,1,1,7,5,1,SEATTLE,98103,62,1,1,2,1,7,3, ,1,1993,1,1993,3,2003, , , , , , , , , , , , , , ,1, ,2006,5,5,9,10,2,172.26
1,14159,1,2,7,3,1,2,1,4,1,3,3,1,1,SEATTLE,98115,26,2000,1,1,1,2,1,2,1,7,5,1,SEATTLE,98115,26,2,1,1,1,7,6,41,1,1998,1,1995, , , , , , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,184.17
1,14162,1,2,8,2,2,1,0,2,2,12,11,4,1,SEATTLE,98109,98,7000,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,2001, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,127.8
1,14167,1,2,7,2,1,1,0,4,2,16,11,4,1,SEATTLE,98119,97,6900,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,2,3,2,126.96
1,14174,1,2,4,1,0,1,1,3,1,2,2,1,1,SEATTLE,98103,36,2800,1,1,1,1,1,1,1,7,1, , , , ,1,1,1,1,7,7,7,1,1990, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,202.8
1,14179,1,2,1,4,1,2,1,4,2,12,11,4,3,TACOMA,98403,707,61500,5,0,1,1,3,1,1,7,4,2,SILVERDALE,98383,900,3,4,1,1,7,2,3,3,2000,3,1995, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,371.32
1,14182,1,2,7,2,2,3,1,3,2,11,11,4,1,KENT,98031,390,29204,3,2,1,2,3,1,1,7,7, , , , , , , , , , , ,1,1966,3,1998,3,2003, , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,304.73
1,14186,1,2,2,4,3,4,1,3,4,11,11,4,1,SEATTLE,98106,207,11400,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,2,1995,1,1998,3,9998,1,9998, , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,232.74
1,14196,1,2,7,2,2,2,1,3,2,10,10,3,1,SEATTLE,98115,33,2600,1,1,1,1,1,1,1,6,6, , , , , , , , , , , ,1,2000,3,2002, , , , , , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,118.64
1,14205,1,2,7,2,2,2,1,3,2,19,11,4,1,SEATTLE,98103,36,2800,1,1,1,1,1,1,1,7,3, , , , ,1,2,2,5,7,3,16,1,1999,3,2005, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,124.16
1,14208,1,2,2,3,1,2,1,4,2,9,9,3,1,ISSAQUAH,98027,282,23402,2,2,1,2,1,1,1,3,3, , , , ,2,1,2,1,6,3,1,1,2003,1,2005, , , , , , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,335.73
1,14210,1,2,4,1,1,2,1,4,1,5,5,2,1,SHORELINE,98177,220,20200,1,2,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1983,4,1990, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,235.95
1,14212,1,1,2,6,2,3,1,3,3,16,11,4,1,LAKE FOREST PARK,98155,235,21400,1,2,1,2,1,1,1,7,5,1,LAKE FOREST PARK,98155,236,2,1,1,1,7,5,6,2,1997,3,1998,1,1999, , , , , , , , , , , , , , ,1, ,2006,5,5,2,3,2,337.08
1,14213,1,2,6,4,3,1,0,2,4,3,3,1,1,SEATTLE,98122,117,7900,1,1,1,1,1,2,5,7,2, , , , ,1,1,2,5,7,2,1,1,1991, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,3,4,3,1286.26
1,14227,1,2,4,1,1,1,1,4,1,6,6,2,1,SEATTLE,98102,110,7400,1,1,1,1,3,2,5,7,6, , , , , , , , , , , ,1,2005, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,94.76
1,14236,1,2,2,4,2,2,1,3,2,10,10,3,1,RENTON,98058,333,25804,3,2,1,2,1,1,1,7,6, , , , , , , , , , , ,3,1993,4,1994, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,282.49
1,14237,1,2,7,2,2,2,1,3,2,12,11,4,1,LAKE FOREST PARK,98155,223,20402,1,2,1,2,1,1,1,7,6, , , , , , , , , , , ,1,1996,1,1989, , , , , , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,305.31
1,14256,1,2,7,2,2,2,1,3,2,8,8,3,1,SEATTLE,98125,15,1200,1,1,1,2,1,1,5,7,5,1,SEATTLE,98103,36,2,2,2,3,3,2,7,1,2002,4,1990, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,97.8
1,14264,1,2,5,1,0,2,1,3,1,98,9,3,1,SEATTLE,98136,211,11600,1,1,1,1,3,1,1,7,7, , , , , , , , , , , ,1,1991,1,2005, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,66.75
1,14265,1,2,8,2,2,1,0,2,2,99,10,3,1,SEATTLE,98199,76,5600,1,1,1,1,1,1,1,7,3,4,BOTHELL,98021,607,2,1,1,1,7,3,3,3,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,122.12
1,14268,1,2,7,2,1,2,1,4,2,10,10,3,1,SEATTLE,98136,211,11600,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,1,1998,3,1998, , , , , , , , , , , , , , , , ,1, ,2006,5,5,2,3,2,116.26
1,14286,1,2,5,1,0,1,1,3,1,3,3,1,3,TACOMA,98406,694,60906,5,0,1,1,1,1,1,7,7, , , , , , , , , , , ,1,1992, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,250.65
1,14287,1,2,8,2,0,2,1,3,2,99,11,4,1,KIRKLAND,98033,250,22006,2,2,1,3,4,1,1,7,7, , , , , , , , , , , ,3,2000,1,1992, , , , , , , , , , , , , , , , ,1, ,2006,5,5,8,9,1,221.37
1,14294,1,2,7,2,2,2,1,3,2,16,11,4,1,SEATTLE,98116,172,9701,1,1,1,2,1,1,2,4,2,1,SEATTLE,98126,210,2,1,1,1,6,5,9,1,2001,1,1991, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,124.16
1,14295,1,2,5,1,0,1,1,3,1,4,4,2,1,SEATTLE,98122,115,7800,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,1991, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,131.36
1,14297,1,2,1,3,2,2,1,3,2,9,9,3,1,SEATTLE,98117,45,3400,1,1,1,1,1,1,1,7,4,1,SEATTLE,98117,37,1,1,1,1,7,3,11,3,1998,1,2001, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,118.5
1,14299,1,2,4,1,1,1,1,4,1,3,3,1,1,BELLEVUE,98005,284,23601,2,2,1,1,1,1,2,7,3,1,KIRKLAND,98033,261,2,1,1,1,7,7,25,3,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,453.85
1,14302,1,2,7,2,2,2,1,3,2,13,11,4,1,SEATTLE,98112,112,7600,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,2,1999,3,2003, , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,124.16
1,14304,1,2,8,4,1,1,0,4,2,1,1,1,1,SEATTLE,98115,27,2100,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,1985, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,26,27,3,404.73
1,14305,1,2,4,1,1,1,1,4,1,9,9,3,1,SEATTLE,98136,189,10500,1,1,1,1,1,1,1,7,3, , , , ,1,1,2,2,7,4,8,1,2006, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,25,26,2,82.78
1,14314,1,1,1,5,1,0,0,4,1,4,4,2,1,SEATTLE,98108,182,10000,1,1,1,2,2,2,5,6,2,1,SEATTLE,98144,156,1,1,2,4,2,3,1, , , , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,3,4,3,387.21
1,14315,1,2,4,1,1,1,1,4,1,8,8,3,1,SEATTLE,98125,2,200,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,1,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,77.48
1,14342,1,2,8,2,1,2,1,4,2,18,8,3,1,SEATTLE,98115,29,2200,1,1,1,1,1,1,2,7,7, , , , , , , , , , , ,1,2003,1,2002, , , , , , , , , , , , , , , , ,1,1,2006,4,4,24,25,1,94.54
1,14345,1,2,1,3,2,0,0,1,2,5,5,2,1,SEATTLE,98102,111,7500,1,1,1,1,2,2,5,7,1,1,SEATTLE,98102,93,1,2,2,5,7,2,8, , , , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,267.32
1,14351,1,2,8,2,2,2,1,3,2,8,8,3,4,EDMONDS,98020,578,50500,6,0,1,2,1,1,1,7,7, , , , , , , , , , , ,3,1997,1,1992, , , , , , , , , , , , , , , , ,1, ,2006,5,5,2,3,2,146.42
1,14358,1,2,8,2,0,2,1,3,2,10,10,3,1,KIRKLAND,98033,265,22701,2,2,1,2,2,1,5,6,6, , , , , , , , , , , ,1,2000,3,1998, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,168.48
1,14371,1,2,1,4,1,2,1,4,2,7,7,3,1,RENTON,98058,332,25803,3,2,1,2,3,1,1,7,5, , , , ,2,3,2,5,5,2,1,3,1999,1,1999, , , , , , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,284.82
1,14380,1,2,8,2,0,1,1,3,2,7,7,3,1,SEATTLE,98125,1,100,1,1,1,1,2,2,96,6,3,1,SEATTLE,98115,29,1,1,1,1,7,7,98,1,2000, , , , , , , , , , , , , , , , , , ,1,1,2006,4,4,24,25,1,93.18
1,14382,1,2,8,2,0,1,1,3,1,4,4,2,1,SEATTLE,98178,216,11900,1,1,1,2,1,1,1,7,7, , , , , , , , , , , ,1,2002, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,161.46
1,14389,1,2,7,2,1,3,1,4,2,16,11,4,1,SEATTLE,98199,78,5700,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,2004,1,1989,1,1993, , , , , , , , , , , , , , ,1,1,2006,4,4,24,25,1,148.85
1,14398,1,2,8,2,1,2,1,4,2,5,5,2,4,EDMONDS,98026,575,50300,6,0,1,2,1,1,1,7,7, , , , , , , , , , , ,2,1989,1,1996, , , , , , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,158.32
1,14405,1,2,4,1,0,2,1,3,1,5,5,2,1,SHORELINE,98177,220,20200,1,2,1,1,2,1,1,7,5,1,SEATTLE,98105,63,2,2,2,5,7,5,20,3,1993,1,1999, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,221.58
1,14408,1,2,2,3,2,2,1,3,2,8,8,3,1,SEATTLE,98125,11,800,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,1,1995,2,1995, , , , , , , , , , , , , , , , ,1,1,2006,4,4,24,25,1,107.16
1,14417,1,2,7,2,1,3,1,4,2,99,2,1,1,TUKWILA,98168,355,27200,3,2,1,2,1,1,1,7,7, , , , , , , , , , , ,4,1991,1,1999,1,2004, , , , , , , , , , , , , , ,1, ,2006,4,4,24,25,1,599.31
1,14439,1,2,2,4,2,2,1,3,2,19,11,4,1,SEATTLE,98112,89,6200,1,1,1,1,1,1,2,7,7, , , , , , , , , , , ,2,1986,1,1987, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,140.52
1,14473,1,2,8,2,1,2,1,4,2,8,8,3,1,LAKE FOREST PARK,98155,236,21500,1,2,1,2,1,1,1,7,7, , , , , , , , , , , ,2,1993,1,2005, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,183.5
1,14480,1,2,7,2,2,1,0,2,2,17,1,1,1,BELLEVUE,98005,286,23603,2,2,1,1,2,2,5,7,3, , , , ,3,4,1,1,7,6,8,1,1995, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,888.2
1,14481,1,2,7,2,2,1,0,2,2,14,11,4,1,SEATTLE,98126,208,11500,1,1,1,1,1,1,1,7,1,1,SEATTLE,98126,175,1,1,1,1,7,5,24,3,2000, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,129.55
1,14482,1,2,5,1,0,1,1,3,1,4,4,2,1,BELLEVUE,98008,278,23202,2,2,1,1,3,1,5,7,3,1,NEWCASTLE,98056,310,3,4,1,1,7,5,6,3,1999, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,280.59
1,14485,1,2,4,1,1,1,1,4,1,4,4,2,1,SEATTLE,98144,182,10000,1,1,1,2,2,2,5,7,2,1,SEATTLE,98108,182,2,1,2,1,7,3,8,1,2003, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,156.13
1,14492,1,2,2,5,2,3,1,3,4,15,11,4,1,SEATTLE,98103,63,4600,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,2000,2,1994,1,1986, , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,171.91
1,14495,1,2,8,2,0,1,0,3,2,7,7,3,1,SEATTLE,98125,2,200,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,2,2001, , , , , , , , , , , , , , , , , , ,1,1,2006,4,4,24,25,1,93.18
1,14501,1,2,4,1,1,1,1,4,1,8,8,3,1,SEATTLE,98122,116,7800,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,77.48
1,14506,1,2,8,2,1,2,1,4,2,11,11,4,1,SEATTLE,98199,81,5801,1,1,1,1,2,1,5,7,2, , , , ,1,1,1,1,7,6,1,1,2003,3,1999, , , , , , , , , , , , , , , , ,1, ,2006,5,5,2,3,2,120.02
1,14509,1,2,5,1,1,1,1,4,1,3,3,1,4,LYNNWOOD,98036,588,51500,6,0,1,2,3,2,5,5,4, , , , ,2,2,2,5,6,3,49,1,1993, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,151.33
1,14513,1,2,1,5,2,2,1,3,2,11,11,4,1,SEATTLE,98103,63,4600,1,1,1,1,3,1,1,7,4, , , , ,1,1,1,2,7,3,5,1,1999,2,2003, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,145.43
1,14517,1,2,7,2,2,2,1,3,2,16,11,4,1,SEATTLE,98105,56,4200,1,1,1,1,1,1,1,7,4, , , , ,1,3,1,1,7,4,5,1,1995,3,2000, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,124.16
1,14519,1,2,7,3,3,4,1,3,3,14,11,4,1,BELLEVUE,98005,284,23601,2,2,1,1,1,1,1,7,6, , , , , , , , , , , ,1,1967,1,1992,3,1997,3,2001, , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,387.43
1,14522,1,2,8,2,0,1,1,3,1,3,3,1,3,TACOMA,98418,715,61900,5,0,1,1,3,1,1,7,7, , , , , , , , , , , ,1,1994, , , , , , , , , , , , , , , , , , ,1,1,2006,4,4,27,28,4,283.42
1,14523,1,2,7,2,2,2,1,3,2,10,10,3,1,SEATTLE,98136,191,10600,1,1,1,1,1,1,1,7,5,1,SEATTLE,98102,94,1,2,2,5,7,2,16,4,2002,6,1986, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,118.64
1,14526,1,2,2,2,1,1,1,4,1,4,4,2,1,SHORELINE,98177,220,20200,1,2,1,2,3,2,5,7,3,1,SHORELINE,98133,221,2,3,2,5,7,5,9,3,1989, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,909.77
1,14535,1,2,5,1,0,1,1,3,1,3,3,1,1,SEATTLE,98105,55,4200,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,9,1979, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,141.12
1,14542,1,2,2,3,1,1,1,4,1,2,2,1,1,BELLEVUE,98007,287,23604,2,2,1,1,1,2,1,4,4, , , , ,2,1,1,1,1,1, ,2,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3,1114.47
1,14549,1,2,8,2,1,3,1,4,2,12,11,4,1,SEATTLE,98118,183,10100,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,2002,2,1995,3,2006, , , , , , , , , , , , , , ,1, ,2006,5,5,1,2,1,146.83
1,14552,1,2,4,1,1,2,1,4,1,5,5,2,1,BELLEVUE,98007,277,23201,2,2,1,1,3,1,4,7,5,4,BRIER,98036,598,3,4,1,1,1,7,3,1,1997,1,1984, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,235.95
1,14570,1,2,4,1,0,1,1,3,1,12,11,4,1,SEATTLE,98119,82,5802,1,1,1,1,3,1,5,6,2, , , , ,1,1,1,1,7,7,49,3,2000, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,79.89
1,14575,1,2,7,2,2,2,1,3,2,9,9,3,1,SEATTLE,98103,69,5100,1,1,1,98,1,1,1,7,6, , , , , , , , , , , ,1,2000,1,2000, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,104.49
1,14584,1,2,7,2,2,2,1,3,2,7,7,3,3,TACOMA,98406,689,60800,5,0,1,1,1,1,1,7,7, , , , , , , , , , , ,3,1992,4,1991, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,215.32
1,14586,1,2,7,2,2,2,1,3,2,7,7,3,1,FEDERAL WAY,98003,415,30002,3,2,1,2,1,1,1,7,5, , , , ,1,1,1,1,7,6,3,4,1996,1,2002, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,258.52
1,14589,1,2,5,1,0,1,1,3,1,6,6,2,1,SEATTLE,98117,42,3200,1,1,1,1,3,1,5,7,4,1,SEATTLE,98199,75,1,1,1,1,7,7,9,1,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,79.73
1,14613,1,2,1,5,2,2,1,3,2,10,10,3,1,LAKE FOREST PARK,98155,234,21300,1,2,1,2,1,1,1,7,5,1,SEATTLE,98125,1,2,1,1,1,7,2,26,2,2000,3,2002, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,278.85
1,14617,1,2,7,2,2,2,1,3,2,9,9,3,1,SEATTLE,98136,218,12100,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,4,1995,1,2005, , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,104.49
1,14631,1,2,4,1,1,1,1,4,1,5,5,2,1,SEATTLE,98117,37,2900,1,1,1,1,2,2,5,6,5,1,SEATTLE,98108,199,1,1,2,1,98,6,98,1,2005, , , , , , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,109.09
1,14635,1,2,7,2,2,3,1,3,2,99,11,4,1,SEATTLE,98117,39,3100,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,9,1990,9,1990,9,1991, , , , , , , , , , , , , , ,1, ,2006,4,4,27,28,4,151.89
